recipe_urls,recipe_name,ingredients,cuisine
https://www.allrecipes.com/recipe/105553/spicy-indian-chicken-and-mango-curry/,Spicy Indian Chicken and Mango Curry Recipe - Allrecipes.com,"[""1 (10 ounce) can coconut milk"",""1 large English cucumber, seeded and sliced"",""14 ounces skinless, boneless chicken breast halves - cut into cubes"",""2 medium mangoes, peeled and sliced, divided"",""4 medium shallots, sliced"",""4 teaspoons spicy curry paste"",""4 teaspoons vegetable oil""]",Indian
https://www.allrecipes.com/recipe/14437/raita/,Raita Recipe - Allrecipes.com,"[""1 cup plain yogurt"",""1 cup sour cream"",""1 teaspoon ground cumin"",""1 tomato, seeded and chopped"",""1/2 teaspoon paprika"",""3 cucumbers, seeded and chopped"",""4 cloves crushed garlic"",""salt and pepper to taste""]",Indian
https://www.allrecipes.com/recipe/222669/rice-pudding-indian-style/,Rice Pudding - Indian-Style Recipe - Allrecipes.com,"[""1 1/2 cups white sugar"",""1 cup ghee (clarified butter)"",""1/2 cup white rice"",""2 teaspoons chopped almonds"",""2 teaspoons chopped cashews"",""2 teaspoons chopped pistachios"",""4 cups whole milk, divided""]",Indian
https://www.allrecipes.com/recipe/176909/curried-mango-chicken/,Curried Mango Chicken Recipe - Allrecipes.com,"[""1 (28 ounce) can diced tomatoes, drained"",""1 onion, chopped"",""1 tablespoon butter"",""1/2 cup mango chutney"",""2 pounds skinless, boneless chicken breast meat - cut into bite-size pieces"",""3 cloves garlic, minced"",""3 tablespoons curry paste""]",Indian
https://www.allrecipes.com/recipe/246719/dal-makhani-butter-lentils/,Dal Makhani (Butter Lentils) Recipe - Allrecipes.com,"[""1 1/2 cups lentils"",""1 cup heavy whipping cream"",""1 lime, cut into wedges"",""1 tablespoon chile powder"",""1 tablespoon ground coriander"",""1 tablespoon ground cumin"",""1 tablespoon ground turmeric"",""1 teaspoon ground black pepper"",""1 teaspoon ground cayenne pepper"",""1 teaspoon nutmeg"",""1 teaspoon paprika"",""1/2 teaspoon ground allspice"",""1/2 teaspoon ground cloves"",""2 bay leaves"",""2 tablespoons ginger paste"",""2 tablespoons ground cinnamon"",""2 tablespoons olive oil"",""2 tablespoons white sugar"",""3 cloves garlic, minced"",""5 tomatoes, pureed"",""6 tablespoons butter"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/265291/sabudana-khichdi-tapioca-with-potatoes-and-peanuts/,Sabudana Khichdi (Tapioca with Potatoes and Peanuts) Recipe - Allrecipes.com,"[""1 cup chopped peanuts, divided"",""1 teaspoon cumin seeds"",""1 teaspoon white sugar"",""1/4 cup chopped cilantro (optional)"",""2 cups tapioca pearls"",""2 green chile peppers, chopped, or more to taste"",""2 tablespoons lime juice"",""2 tablespoons vegetable oil, or to taste"",""5 medium potatoes, cut into 1-inch cubes"",""7 fresh curry leaves, chopped, or more to taste"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/236571/indian-pizza/,Indian Pizza Recipe - Allrecipes.com,"[""1 large red onion, thinly sliced"",""1 teaspoon ground turmeric"",""1 tomato, thinly sliced"",""1 yellow bell pepper, thinly sliced"",""1/2 cup tandoori paste"",""2 skinless, boneless chicken breast halves"",""3 teaspoons spicy curry powder"",""4 (4 ounce) spreadable goat cheese"",""4 ounces feta cheese"",""4 pieces tandoori naan bread"",""6 tablespoons olive oil, divided"",""6 tablespoons plain yogurt""]",Indian
https://www.allrecipes.com/recipe/21531/sago-sabudana-khichdi/,Sago Sabudana Khichdi Recipe - Allrecipes.com,"[""1 cup dry sago"",""1 teaspoon cumin seeds"",""1 teaspoon white sugar"",""1/4 cup ghee"",""1/4 cup plain yogurt (optional)"",""2 green chile peppers, chopped"",""2 tablespoons chopped cilantro (optional)"",""2 tablespoons coarsely ground peanuts"",""2 tablespoons grated fresh coconut"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/65217/sambar/,Sambar Recipe - Allrecipes.com,"[""1 1/2 teaspoons coriander seeds"",""1 cup yellow split peas (tuvar dal)"",""1 green bell pepper, sliced"",""1 tablespoon unsweetened flaked coconut"",""1 teaspoon cumin seed"",""1 teaspoon mustard seed"",""1 teaspoon yellow lentils (chana dal)"",""1 tomato, chopped"",""1/2 cup tamarind pulp"",""1/2 cup water"",""1/4 teaspoon asafoetida powder"",""2 cups water"",""2 dried red chile peppers"",""2 teaspoons vegetable oil""]",Indian
https://www.allrecipes.com/recipe/245120/kachori-with-fresh-peas/,Kachori With Fresh Peas Recipe - Allrecipes.com,"[""1 pinch hing (asafoetida powder)"",""1 tablespoon chopped fresh coriander (cilantro), or to taste"",""1 tablespoon oil"",""1 teaspoon lemon juice"",""1 teaspoon white sugar"",""1/2 teaspoon jeera (cumin seeds)"",""2 cups fresh peas"",""2 cups maida (refined white flour)"",""2 fresh green chile peppers, chopped"",""2 tablespoons water, or more as needed"",""salt to taste"",""vegetable oil for frying""]",Indian
https://www.allrecipes.com/recipe/85771/rava-laddu/,Rava Laddu Recipe - Allrecipes.com,"[""1 1/2 tablespoons ground cardamom"",""1 cup hot milk"",""1/2 cup ghee (clarified butter)"",""1/3 cup cashew nuts"",""6 cups semolina flour"",""7 cups white sugar""]",Indian
https://www.allrecipes.com/recipe/52678/spicy-indian-chicken-curry-yummy/,Spicy Indian Chicken Curry Yummy Recipe - Allrecipes.com,"[""1 large white onion, finely chopped"",""1 tablespoon red pepper flakes, or to taste"",""1/2 (2 inch) stick cinnamon stick, broken into pieces"",""15 whole black peppercorns"",""2 tablespoons curry powder"",""2 tablespoons ginger garlic paste"",""2 teaspoons coriander seeds"",""3 tablespoons vegetable oil"",""4 bay leaves"",""4 boneless, skinless chicken thighs, cut into bite-size pieces"",""6 whole cloves"",""8 pods whole green cardamom pods""]",Indian
https://www.allrecipes.com/recipe/210514/hara-masala-murgh/,Hara Masala Murgh Recipe - Allrecipes.com,"[""1 1/2 cups plain yogurt"",""1 cup chopped fresh cilantro leaves"",""1 cup shredded coconut"",""1 cup water"",""1 teaspoon garlic paste"",""1 teaspoon ginger paste"",""1 teaspoon salt"",""1 whole chicken, cut into 8 pieces"",""1/2 cup vegetable oil"",""1/2 teaspoon ground coriander"",""1/2 teaspoon ground cumin"",""1/2 teaspoon ground turmeric"",""1/4 cup chopped fresh mint"",""1/4 cup ground almonds"",""1/4 cup heavy cream (optional)"",""6 green chile peppers, mashed into a paste"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/22765/easy-masoor-daal/,Easy Masoor Daal Recipe - Allrecipes.com,"[""1 cup red lentils"",""1 slice ginger, 1 inch piece, peeled"",""1 teaspoon cumin seeds"",""1 teaspoon salt"",""1/2 teaspoon cayenne pepper, or to taste"",""1/4 teaspoon ground turmeric"",""4 teaspoons dried minced onion"",""4 teaspoons vegetable oil""]",Indian
https://www.allrecipes.com/recipe/14983/curried-chicken-with-rice/,Curried Chicken with Rice Recipe - Allrecipes.com,"[""1 (12 ounce) jar chutney"",""1 lime, cut into wedges"",""1 red bell pepper, thinly sliced"",""1/4 cup chopped peanuts"",""1/8 cup chopped green onion for topping"",""2 1/2 pounds cut up chicken pieces"",""3 tablespoons curry powder"",""3 tablespoons olive oil""]",Indian
https://www.allrecipes.com/recipe/264359/cucumber-dosa/,Cucumber Dosa Recipe - Allrecipes.com,"[""1 cup grated cucumber"",""1 cup semolina flour"",""1 cup water, or more if needed"",""1 teaspoon finely chopped green chile pepper"",""1/2 cup grated coconut"",""1/2 teaspoon finely chopped ginger"",""2 tablespoons oil, or as needed"",""4 tablespoons rice flour"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken Recipe - Allrecipes.com,"[""1 1/2 onions, chopped"",""1 clove garlic"",""1 large green bell pepper"",""1 tablespoon salt"",""1 teaspoon chili powder"",""1/2 cup heavy cream"",""1/4 cup butter"",""1/4 cup vegetable oil"",""2 tablespoons water"",""2 teaspoons garam masala"",""4 skinless, boneless chicken breast halves - cut into bite-size pieces"",""8 tomatoes""]",Indian
https://www.allrecipes.com/recipe/246037/brussels-sprout-pakora/,Brussels Sprout Pakora Recipe - Allrecipes.com,"[""1 (16 ounce) package Brussels sprouts"",""1 cup chickpea flour"",""1 cup water, or more as needed"",""1 tablespoon ground coriander"",""1 teaspoon ground cumin"",""1/2 cup chopped fresh cilantro"",""1/2 teaspoon baking powder"",""2 chile peppers, seeded and diced"",""3 tablespoons rice flour"",""salt and ground black pepper to taste"",""vegetable oil for frying""]",Indian
https://www.allrecipes.com/recipe/14123/sweet-and-sour-chutney/,Sweet and Sour Chutney Recipe - Allrecipes.com,"[""1 tablespoon brown sugar"",""1 tablespoon tamarind extract"",""1 teaspoon cumin seeds"",""1/4 cup water"",""4 dates, pitted and chopped""]",Indian
https://www.allrecipes.com/recipe/53806/carrot-recipe/,Carrot Recipe Recipe - Allrecipes.com,"[""1 cup white sugar"",""1 pinch ground cardamom (optional)"",""1 tablespoon butter"",""1/2 cup cashew halves"",""1/2 cup raisins"",""2 cups milk"",""4 cups grated carrots""]",Unknown
https://www.allrecipes.com/recipe/238128/chai-tea-ice-cream/,Chai Tea Ice Cream Recipe - Allrecipes.com,"[""1 cup chopped semisweet chocolate (optional)"",""1 tablespoon vanilla extract"",""1 teaspoon ground nutmeg"",""10 black peppercorns"",""2 whole star anise pods"",""3 cups heavy whipping cream"",""3 cups white sugar"",""3 cups whole milk, or more to taste"",""3 tablespoons garam masala (Indian spice blend)"",""4 cinnamon sticks"",""4 tablespoons Indian-style plain black tea"",""6 cardamom pods""]",Indian
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions Recipe - Allrecipes.com,"[""1 (2 inch) piece fresh ginger, peeled and thinly sliced"",""1 large white onion, sliced"",""1 tablespoon dried fenugreek leaves"",""1 teaspoon garam masala"",""1/2 cup heavy whipping cream"",""1/2 teaspoon ground turmeric"",""1/3 cup finely chopped fresh cilantro"",""1/4 cup ghee (clarified butter)"",""2 pounds chicken drumsticks"",""2 serrano chile peppers, stemmed"",""2 teaspoons ground coriander"",""3 plum tomatoes, grated"",""3 tablespoons water"",""3/4 cup milk"",""6 cloves garlic"",""salt and ground black pepper to taste""]",Indian
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers) Recipe - Allrecipes.com,"[""1 cup chopped fresh cilantro (coriander)"",""1 cup diced fresh tomatoes"",""1 cup diced onion"",""1 cup oil for frying, or as needed"",""1 green chile pepper, chopped"",""1 pinch ground turmeric"",""1 teaspoon salt, or to taste"",""1/2 teaspoon cayenne powder"",""1/2 teaspoon garam masala"",""1/2 teaspoon garlic paste"",""1/2 teaspoon ginger paste"",""2 cups chopped bell peppers (yellow, green, red)"",""2 cups okra, cut into bite-size pieces"",""2 tablespoons vegetable oil"",""2 teaspoons ground coriander"",""2 teaspoons ground cumin""]",Indian
https://www.allrecipes.com/recipe/222328/chicken-salad-with-mango-chutney/,Chicken Salad with Mango Chutney Recipe - Allrecipes.com,"[""1 pinch salt and ground black pepper to taste"",""1 tablespoon chopped fresh rosemary"",""1 teaspoon hot curry powder"",""1/2 apple, chopped"",""1/2 lime, juiced"",""1/4 cup chopped celery"",""2 tablespoons Major Grey mango chutney"",""2 tablespoons chopped red onion"",""3 skinless, boneless chicken thighs"",""5 tablespoons mayonnaise""]",American
https://www.allrecipes.com/recipe/212750/paalu-mithai-milk-sweet/,Paalu Mithai (Milk Sweet) Recipe - Allrecipes.com,"[""1 1/2 cups whole milk"",""1 cup white sugar"",""1/2 teaspoon ground cardamom"",""1/4 cup cashews"",""1/4 cup ghee (clarified butter)"",""3 tablespoons semolina flour""]",Indian
https://www.allrecipes.com/recipe/71750/sweet-tamarind-chutney/,Sweet Tamarind Chutney Recipe - Allrecipes.com,"[""1 1/8 cups white sugar"",""1 tablespoon canola oil"",""1 teaspoon cumin seeds"",""1 teaspoon ground ginger"",""1/2 teaspoon asafoetida powder"",""1/2 teaspoon cayenne pepper"",""1/2 teaspoon fennel seeds"",""1/2 teaspoon garam masala"",""2 cups water"",""3 tablespoons tamarind paste""]",Indian
https://www.allrecipes.com/recipe/85469/indian-chapati-bread/,Indian Chapati Bread Recipe - Allrecipes.com,"[""1 cup all-purpose flour"",""1 cup whole wheat flour"",""1 teaspoon salt"",""2 tablespoons olive oil"",""3/4 cup hot water or as needed""]",Indian
https://www.allrecipes.com/recipe/150275/spicy-indian-chicken-with-green-masala/,Spicy Indian Chicken with Green Masala Recipe - Allrecipes.com,"[""1 1/2 teaspoons ground dried turmeric"",""1 small onion, thinly sliced"",""1 tablespoon cumin seeds"",""1 tablespoon ginger-garlic paste"",""1 tablespoon plain yogurt"",""1 tablespoon vegetable oil"",""1 teaspoon lime juice"",""1 teaspoon salt"",""2 cups chopped fresh cilantro"",""7 fresh green chile peppers, diced"",""8 chicken drumsticks, skin removed""]",Indian
https://www.allrecipes.com/recipe/41267/quick-and-easy-indian-style-okra/,Quick and Easy Indian-Style Okra Recipe - Allrecipes.com,"[""1 (16 ounce) package frozen sliced okra"",""1 clove garlic, peeled and sliced"",""1 large tomato, chopped"",""1 medium onion, thinly sliced"",""1 pinch asafoetida powder"",""1 teaspoon amchoor"",""1/3 cup vegetable oil"",""1/4 teaspoon chili powder"",""1/4 teaspoon cumin seed"",""1/4 teaspoon mustard seed"",""1/8 teaspoon ground turmeric"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/214219/the-maharajahs-mulligatawny/,The Maharajah's Mulligatawny Recipe - Allrecipes.com,"[""1 large apple - peeled, cored, and diced"",""1 large carrot, diced"",""1 large onion, chopped"",""1 pound lamb meat, cut into small pieces"",""1 tablespoon coriander seeds"",""1 tablespoon ghee (clarified butter)"",""1 teaspoon cumin seeds"",""1 teaspoon grated ginger root"",""1 teaspoon ground turmeric"",""1/2 teaspoon grated nutmeg"",""10 whole black peppercorns"",""2 cloves garlic, crushed"",""2 lemons, sliced"",""2 tablespoons tomato puree"",""2 teaspoons salt"",""3 3/4 cups lamb stock"",""4 fresh red chile peppers, or to taste"",""4 whole cloves"",""6 fresh curry leaves""]",Indian
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry Recipe - Allrecipes.com,"[""1 pinch asafoetida powder (optional)"",""1 tablespoon ground coriander (optional)"",""1 tablespoon vegetable oil"",""1 teaspoon brown sugar"",""1 teaspoon cumin seeds"",""1/2 cup fresh green beans, trimmed"",""1/2 cup sliced cabbage"",""1/2 cup sliced carrot"",""1/2 cup sliced green bell pepper"",""1/2 cup yellow split peas (tuvar dal)"",""1/2 teaspoon chili powder (optional)"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon mustard seed (optional)"",""1/2 teaspoon water"",""2 cups water"",""2 tablespoons chopped fresh cilantro"",""2 tablespoons fresh grated coconut"",""2 teaspoons sambar powder"",""2 teaspoons tamarind pulp"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/266745/vegetable-pakora/,Vegetable Pakora Recipe - Allrecipes.com,"[""1 cup gram flour (besan)"",""1 teaspoon ground cumin"",""1/2 cup cauliflower florets"",""1/2 cup red onion, sliced lengthwise"",""1/2 cup sliced potatoes"",""1/2 teaspoon cayenne pepper"",""1/8 teaspoon ground turmeric"",""2 tablespoons chopped cilantro"",""2 tablespoons chopped fresh spinach"",""salt to taste"",""vegetable oil for frying"",""water, or as needed""]",Indian
https://www.allrecipes.com/recipe/78008/chicken-stew-with-coconut-milk/,Chicken Stew With Coconut Milk Recipe - Allrecipes.com,"[""1 (9 ounce) package frozen baby lima beans"",""1 cup canned coconut milk"",""1 cup fat-free, reduced-sodium chicken broth"",""1 cup halved baby carrots"",""1 cup peeled potatoes, cut in 1-inch chunks"",""1 medium yellow onion, chopped or sliced"",""1 pound skinless, boneless chicken breast, cut into bite-sized chunks"",""1 tablespoon cumin"",""1 tablespoon curry powder"",""1/4 (12 ounce) can diced tomatoes"",""1/4 teaspoon hot sauce (such as Tabasco), or to taste"",""Parsley or cilantro for garnish"",""Salt and pepper to taste""]",Thai
https://www.allrecipes.com/recipe/174437/sweet-lamb-curry/,Sweet Lamb Curry Recipe - Allrecipes.com,"[""1 cup chicken stock"",""1 large Granny Smith apple - peeled, cored, and cubed"",""1 tablespoon lemon juice"",""1/2 cup raisins"",""2 large onion, chopped"",""2 tablespoons brown sugar"",""3 1/2 pounds cubed lamb stew meat"",""3 tablespoons all-purpose flour"",""3 tablespoons curry powder"",""6 tablespoons butter, divided"",""salt and black pepper to taste""]",Indian
https://www.allrecipes.com/recipe/24871/beef-samosas/,Beef Samosas Recipe - Allrecipes.com,"[""1 (16 ounce) package phyllo dough"",""1 1/2 teaspoons salt"",""1 bay leaf, crushed"",""1 cup frozen peas, thawed"",""1 pound ground beef"",""1 quart oil for deep frying"",""1 tablespoon minced fresh ginger root"",""1 teaspoon chili powder"",""1 teaspoon ground coriander"",""1 teaspoon ground cumin"",""1 teaspoon ground turmeric"",""1/2 teaspoon cumin seeds"",""1/2 teaspoon ground black pepper"",""1/2 teaspoon ground cardamom"",""1/2 teaspoon ground cinnamon"",""2 large onions, finely chopped"",""2 large potatoes, peeled"",""2 tablespoons chopped fresh cilantro"",""2 tablespoons chopped green chile peppers"",""2 tablespoons vegetable oil"",""4 cloves garlic, crushed""]",Indian
https://www.allrecipes.com/recipe/84009/curried-beef-with-winter-vegetables/,Curried Beef with Winter Vegetables Recipe - Allrecipes.com,"[""1 cup cashews"",""1 cup raisins"",""1 teaspoon Asian five-spice powder"",""1 teaspoon ground turmeric"",""1 zucchini, sliced"",""1/2 cup water"",""1/2 pound beef for stew, such as beef chuck roast, cut into 1-inch chunks"",""2 (3 inch) pieces fresh ginger root, peeled and diced"",""2 apples - peeled, cored and chopped"",""2 carrots, peeled and sliced"",""2 celery ribs, chopped"",""2 onions, peeled and diced"",""2 potatoes, peeled and cubed"",""2 tablespoons curry powder, or to taste"",""2 teaspoons coriander powder"",""3 cloves garlic, minced"",""3 tablespoons olive oil"",""parsnips, peeled and sliced""]",Indian
https://www.allrecipes.com/recipe/146998/curried-cauliflower-indian-style/,Curried Cauliflower (Indian Style) Recipe - Allrecipes.com,"[""1 head cauliflower, broken into florets"",""1 pinch salt"",""1 tablespoon all-purpose flour"",""1 tablespoon ground coriander"",""1 tablespoon olive oil"",""1 teaspoon cumin seeds"",""1 teaspoon ground chile pepper"",""1 teaspoon ground cumin"",""1 teaspoon ground turmeric"",""1 teaspoon mustard powder"",""1/2 cup water"",""2 lemons, juiced"",""2 tablespoons fat-free plain yogurt"",""3/4 cup skim milk""]",Indian
https://www.allrecipes.com/recipe/24269/coconut-sevai-rice-noodles/,Coconut Sevai (Rice Noodles) Recipe - Allrecipes.com,"[""1 teaspoon black mustard seed"",""1 teaspoon salt"",""1/4 cup water"",""14 ounces rice noodles"",""2 dried red chile peppers, chopped"",""3 tablespoons brown lentils"",""3 tablespoons vegetable oil"",""3/4 cup shredded or flaked coconut"",""4 tablespoons roasted peanuts"",""fresh cilantro, for garnish""]",Indian
https://www.allrecipes.com/recipe/245126/chicken-cauliflower-korma/,Chicken Cauliflower Korma Recipe - Allrecipes.com,"[""1 (14 ounce) can coconut milk"",""1 1/2 tablespoons curry powder"",""1 1/2 teaspoons salt"",""1 1/4 teaspoons ground turmeric"",""1 cup frozen peas"",""1 head cauliflower, chopped"",""1 onion, diced"",""1 red bell pepper, chopped"",""1/2 cup heavy whipping cream (optional)"",""1/4 cup ground cashews"",""1/4 teaspoon cayenne pepper"",""1/4 teaspoon ground cinnamon"",""1/8 teaspoon ground nutmeg"",""2 1/2 teaspoons ground cumin"",""2 skinless, boneless chicken breast halves - cubed"",""2 tablespoons ghee (clarified butter)"",""2 tablespoons tomato paste"",""2 teaspoons minced fresh ginger root"",""3 carrots, cubed"",""3/4 teaspoon ground cardamom"",""4 cloves garlic, minced""]",Indian
https://www.allrecipes.com/recipe/80662/four-seasons-chicken-curry/,Four Seasons Chicken Curry Recipe - Allrecipes.com,"[""1 (1 inch) piece fresh ginger root, grated"",""1 (1 inch) piece stick cinnamon"",""1 1/2 cups water, or as needed"",""1 medium onion, chopped"",""1 tablespoon brown sugar"",""1 tablespoon lemon juice"",""1 teaspoon coriander seeds"",""1 teaspoon crushed red pepper flakes"",""1 teaspoon fenugreek seeds"",""1/2 cup light cream"",""10 whole black peppercorns"",""2 pounds skinless, boneless chicken breast halves - diced"",""3 bay leaves"",""3 cloves garlic, sliced"",""3 tablespoons curry powder"",""3 tablespoons vegetable oil"",""6 whole cardamom pods"",""6 whole cloves"",""salt and pepper to taste""]",Indian
