recipe_urls,recipe_name,ingredients,cuisine
https://www.jamieoliver.com/recipes/pasta-recipes/penne-in-salsa-di-cipolle-penne-with-onion-sauce/,Penne in salsa di cipolle (Penne with onion sauce),"['500 g red onions', '4 tablespoons olive oil', '½ teaspoon Marmite', '1 teaspoon plain flour', '350 g penne', '25 g butter', 'Parmigiano Reggiano cheese']",Italian
https://www.jamieoliver.com/recipes/pork-recipes/sticky-pork-noodles/,Sticky pork noodles,"['350 g higher-welfare pork tenderloin', '300 g broccoli', '410 g fresh free-range egg noodles or 240g dried noodles', '2 cloves of garlic', '3 cm piece of ginger', '1 tablespoon groundnut oil', '200 g beansprouts', '1 fresh red chilli , optional', 'MARINADE', '4 tablespoons low-salt soy sauce', '1 teaspoon Chinese five-spice powder', '1 teaspoon chilli powder', '1½ tablespoons runny honey', '1 tablespoon rice wine vinegar', '1 dash of sesame oil']",Chinese
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-grilled-vegetable-rolls-chickpea-salad/,Spicy grilled vegetable rolls & chickpea salad,"['1 tablespoon clear runny honey', '1 tablespoon harissa', '4 baby aubergines', '3 courgettes', '2 green peppers', '2 red peppers', '2 red onions', '2 tomatoes', '2 tablespoons extra virgin olive oil', '2 pieces of Arab-style flatbread', 'salad leaves', 'CHICKPEA SALAD', '1 x 400 g tin of chickpeas', '1 onion', '½ a bunch of fresh flat-leaf parsley', '1 lemon', '½ tablespoon paprika', '½ tablespoon ground cumin', '5 tablespoons extra virgin olive oil']",Indian
https://www.jamieoliver.com/recipes/pasta-recipes/spaghetti-aglio-olio-spring-greens/,"Spaghetti aglio, olio & spring greens","['2 cloves of garlic', '1 fresh red chilli', '1 head of spring greens', '400 g dried spaghetti', 'extra virgin olive oil', '1 large unwaxed lemon', 'Parmesan cheese']",Italian
https://www.jamieoliver.com/recipes/beef-recipes/saltimbocca-alla-romana/,Saltimbocca alla Romana,"['4 x 150 g higher-welfare veal escalopes', '8 fresh sage leaves', '8 slices of higher-welfare prosciutto', '2 tablespoons unsalted butter', 'olive oil', '1 good swig of marsala', '1 lemon']",Italian
https://www.jamieoliver.com/recipes/pasta-recipes/tortellini-in-brodo/,Tortellini in brodo,"['300 g beef brisket', '150 g beef shank bones', '300 g free-range chicken thighs and drumsticks, skin on', '½ an onion', '1 stick of celery', '1 carrot', 'PASTA DOUGH', '200 g tipo 00 flour , plus extra for dusting', '2 large free-range eggs', 'FILLING', 'olive oil', '75 g lean minced beef', '75 g higher-welfare prosciutto di Parma', '50 g higher-welfare mortadella di Bologna', '1 pinch of ground nutmeg', '50 g Parmesan cheese , plus extra to serve']",Italian
https://www.jamieoliver.com/recipes/pork-recipes/ham-ribollita/,Ham ribollita,"['1 onion', '2 cloves of garlic', '2 sticks of celery', '1 carrot', 'olive oil', '2 teaspoons fennel seeds', '1 x 400 g tin of plum tomatoes', '1 x 400 g tin of cannellini beans', '750 ml organic stock or the ham cooking liquor', '300 g cavolo nero', '100 g spinach', '150 g leftover cooked higher-welfare ham']",Italian
https://www.jamieoliver.com/recipes/lamb-recipes/sicilian-meatballs-al-forno/,Sicilian Meatballs Al Forno,"['50 g raisins', '3 tablespoons balsamic vinegar', '500 g lamb neck fillet and/or offcuts', '50 g sun-dried tomatoes', '½ a bunch of fresh flat-leaf parsley', '100 g fresh breadcrumbs', '50 g pine nuts', '1 lemon', '1 teaspoon dried oregano', '50 g Parmesan cheese', 'olive oil', '120 g buffalo mozzarella', '500 g dried spaghetti', 'extra virgin olive oil', 'ARRABBIATA SAUCE', '1 small red onion', '2 cloves of garlic', '2 quality anchovy fillets', '1 fresh red chilli', '1 small dried chilli', '2 x 400 g tins of quality plum tomatoes', '1 pinch of ground cinnamon', 'red wine vinegar', '1 teaspoon sugar , optional', '½ a bunch of fresh basil']",Italian
https://www.jamieoliver.com/recipes/lamb-recipes/butterflied-leg-of-lamb-with-mexican-style-marinade/,Butterflied leg of lamb,"['1 x 2 kg leg of lamb', '2 dried ancho chillies (see tip)', '½ teaspoon black peppercorns', '1 teaspoon pink peppercorns', '2 teaspoons fennel seeds', '1 teaspoon coriander seeds', '1 lemon', '1 teaspoon sweet smoked paprika', '6 tablespoons olive oil', '2 tablespoons red wine vinegar', '1 bunch of fresh oregano', '4 cloves of garlic', '2 fresh red chillies', 'SALAD', '2 chicory', '1 large handful of watercress', '1 pomegranate', 'HARISSA YOGHURT DRESSING', '1-2 teaspoons harissa', '500 g fat-free Greek yoghurt']",French
https://www.jamieoliver.com/recipes/beef-recipes/chilli-con-carne-with-popping-kidney-beans/,Chilli con carne with popped kidney beans,"['2 dried chillies , such as chipotle', '2 red onions', '4 cloves of garlic', '1 bunch of fresh coriander (30g)', '3 fresh red chillies', 'olive oil', '2 carrots', '1½ tablespoons sweet smoked paprika', '1 stick of cinnamon', '1 tablespoon cumin seeds', '500 g higher-welfare minced pork', '500 g higher-welfare minced beef', '4 x 400 g tins of plum tomatoes', '3 mixed-colour peppers', '2 x 400 g tins of kidney beans']",American
https://www.jamieoliver.com/recipes/beef-recipes/pulled-brisket-chilli/,Pulled brisket chilli,"['1.5 kg beef brisket', '1 large stick of cinnamon', '1 tablespoon ground cumin', '1 tablespoon smoked paprika', '1 heaped tablespoon dried oregano', 'olive oil', '2 fresh bay leaves', '2 red peppers', '2 yellow peppers', '2 x 400 g tins of plum tomatoes', '400 ml organic beef stock', '3-4 fresh red chillies', '2 red onions', '½ a bunch of fresh coriander', 'red wine vinegar', 'soft tortillas', 'Greek-style yoghurt', 'GUACAMOLE', '6 ripe avocados', '1 bunch of fresh coriander', '1 small red onion', '4-5 limes', '4 ripe mixed colour tomatoes', '1-2 fresh red chillies']",American
https://www.jamieoliver.com/recipes/chicken-recipes/cajun-roast-chicken-veg-spicy-gravy/,"Cajun roast chicken, veg & spicy gravy","['1 x 1.6 kg whole free-range chicken', '1 teaspoon dried oregano', '2 teaspoons smoked paprika', '2 tesapoons cayenne pepper', '1 teaspoon allspice berries', '1 orange', '1 bunch of fresh thyme', 'olive oil', '1 onion', '750 g carrots', '1.25 kg potatoes', '4 cloves of garlic', '2 tablespoon runny honey', '1 organic stock cube', '1 tablespoon plain flour']",American
https://www.jamieoliver.com/recipes/vegetable-recipes/super-noodle-ramen-with-kale-barbecue-mushrooms/,Super noodle ramen with kale & barbecue mushrooms,"['1 bulb garlic', '1 large brown onion', 'olive oil', '1 large bunch of kale , (200g),mixed colours if you can get them', '2 tablespoons dark miso paste', '2 tablespoons white miso paste', '1 heaped teaspoon tahini', '1 tablespoon low-salt soy sauce', '2 tablespoons mirin , or to taste', '1 tablespoon sugar', '1 tablespoon white wine vinegar', '1 fresh red chilli', '400 g mixed mushrooms', '4 tablespoons teriyaki sauce', '250 g brown-rice ramen noodles', '4 tablespoons sesame seeds']",Japanese
https://www.jamieoliver.com/recipes/beef-recipes/sizzling-steak-stir-fry/,Sizzling steak stir-fry,"['320 g tenderstem broccoli', '2 x 250 g lean flank steak', '2 teaspoons coriander seeds', '250 g medium free-range egg noodles', '3 teaspoons sesame oil', '1 red onion', '2 cloves of garlic', '6 cm piece of fresh ginger', 'olive oil', '3 tablespoons soy sauce', '1 lime', '1 fresh red chilli']",Chinese
https://www.jamieoliver.com/recipes/vegetable-recipes/spicy-corn-chickpea-burgers/,Spicy corn & chickpea burgers,"['800 g sweet potatoes', '2 teaspoons smoked paprika', 'olive oil', '1 x 400 g tin of chickpeas', '1 x 340 g tin of sweetcorn', '½ a bunch of fresh coriander , (15g)', '½ teaspoon ground coriander', '½ teaspoon ground cumin', '3 heaped tablespoons plain flour , plus extra for dusting', '1 lemon', '1 small round lettuce', '2 large ripe tomatoes', 'tomato ketchup', '4 wholemeal burger buns', 'extra virgin olive oil']",Indian
https://www.jamieoliver.com/recipes/rice-recipes/oozy-courgette-risotto/,Oozy courgette risotto,"['1 large onion', '1 large clove of garlic', '2 sticks of celery', '1 knob of unsalted butter', 'olive oil', '2 small courgettes (300g)', '800 ml organic vegetable stock', '1 bunch of fresh basil', '40 g Italian hard cheese', '300 g arborio rice', '200 ml white wine , optional', '1 fresh red chilli', '2 x 125 g balls of buffalo mozzarella']",Italian
https://www.jamieoliver.com/recipes/chicken-recipes/wine-braised-chicken-with-roasted-grapes/,Wine-braised chicken,"['olive oil', '1 x 1.5 kg whole free-range chicken', '4 onions', '4 carrots', '2 cloves of garlic', '½ a bunch of fresh rosemary', '1 heaped tablespoon plain flour', '300 ml white wine', '200 ml organic chicken stock', '600 g potatoes', '2 handfuls of red and green grapes', 'a few sprigs of fresh flat-leaf parsley']",French
https://www.jamieoliver.com/recipes/pork-recipes/quail-sausage-skewers-with-celeriac/,Quail & sausage skewers with celeriac,"['1 large celeriac', '2 knobs of butter', '2 sprigs of fresh thyme', 'olive oil', '3 quality cumberland sausages', '3 quail , (see tip)', '10 fresh bay leaves', '⅓ loaf of sourdough', '8 cloves of garlic', '1 pear', '4 long rosemary sprigs or skewers', '1 whole nutmeg , for grating', '4 thick rashers of higher-welfare smoked streaky bacon', 'runny honey', 'balsamic vinegar', '4 large handfuls of winter greens, such as Swiss chard or cavolo nero', 'extra virgin olive oil', '½ a lemon', '3 tablespoons Greek yoghurt or crème fraîche']",French
https://www.jamieoliver.com/recipes/duck-recipes/roast-duck-leg-cherry-watercress-amp-feta-salad/,"Roast duck leg, cherry, watercress & feta salad","['2 duck legs', '250 g cherries', '100 g watercress', '150 g feta cheese', 'VINAIGRETTE', '1 tablespoon extra virgin olive oil', '1 teaspoon extra virgin plum seed oil , (see note)', '1 tablespoon balsamic vinegar']",French
https://www.jamieoliver.com/recipes/lamb-recipes/beautiful-lamb-shanks/,Beautiful lamb shanks,"['2-3 smoked ancho chillies', '1 large handful of raisins', '285 ml unsweetened apple juice', '4 lamb shanks', 'olive oil', '3 red onions', '8 cloves of garlic', '2-3 fresh red chillies', '1 heaped teaspoon smoked paprika', '3 fresh bay leaves', '2-4 sprigs of fresh rosemary', '1 x 400 g tin of quality plum tomatoes', '750 ml organic chicken stock , optional', 'red wine vinegar']",French
https://www.jamieoliver.com/recipes/pork-recipes/pork-afelia/,Pork afelia,"['1 onion', '2-3 garlic cloves', '2 tablespoons coriander seeds', '4 tablespoons olive oil', '1.5 kg higher-welfare pork shoulder , cut into 5cm pieces', '375 ml dry red wine', '200 ml passata', 'kefalotiri or Parmesan cheese']",Cypriot
https://www.jamieoliver.com/recipes/chicken-recipes/gurkha-chicken-curry/,Gurkha chicken curry,"['8 large free-range chicken thighs , skin on, bone in', '1 large onion', '3 potatoes', '4 large ripe tomatoes', '½ a bunch of fresh coriander , (15g)', 'vegetable oil', '1 stick of cinnamon', '4 cloves', '1 teaspoon cumin seeds', '3 fresh bay leaves', '1 teaspoon ground turmeric', '1 tablespoon ground coriander', '1 fresh red chilli , (optional)', 'MARINADE', '5 cm piece of ginger', '1 bulb of garlic', '1 teaspoon fennel seeds', '5 cardamom pods', '1 teaspoon hot chilli powder', '1 lemon', '250 ml fat-free natural yoghurt']",Indian
https://www.jamieoliver.com/recipes/game-recipes/rabbit-ragu/,Rabbit ragu,"['35 g pancetta', '2 stalks of celery', '1 small leek', '1 carrot', '1 onion', '2 cloves of garlic', '½ a bunch of fresh parsley', '30 g pork fat', '35 g prosciutto fat', '1 x 700 g wild rabbit, deboned and diced (about 450g meat)', '1 fresh bay leaf', '½ a small bunch of fresh sage', '2 sprigs of fresh rosemary', '90 ml white wine', '1 fresh red chilli', '500 ml organic vegetable stock', '500 g tagliolini', '4 tablespoons mascarpone cheese', '1 lemon', '20 g butter', '40 g Parmesan cheese', 'PANGRATTATO', 'olive oil', '1 clove of garlic', '50 g breadcrumbs']",Italian
https://www.jamieoliver.com/recipes/vegetables-recipes/broccoli-soup/,Broccoli soup,"['1 clove of garlic', '2 sticks of celery', '400 g broccoli', '½ a bunch of fresh mint', 'olive oil', '1 litre organic chicken or vegetable stock', 'ricotta cheese']",American
https://www.jamieoliver.com/recipes/pasta-recipes/pasta-with-aubergine-tomato-sauce/,Pasta with aubergine & tomato sauce,"['1 small onion', '2 cloves of garlic', '½ a bunch of fresh basil', '2 aubergines', '4-6 tablespoons olive oil', '1 x 400 g tin of quality chopped tomatoes', '500 g dried rigatoni', '80 g ricotta cheese']",Italian
https://www.jamieoliver.com/recipes/beef-recipes/beef-brisket-with-red-wine-shallots/,Beef brisket with red wine & shallots,"['12 shallots', '6 cloves of garlic', '2 tablespoons extra virgin olive oil', '1.5 kg brisket of beef , rolled and tied', '1 whole nutmeg , for grating', '1 x 400 g tin of chopped tomatoes', '2 tablespoons tomato purée', '250 ml red wine', '2 fresh bay leaves', '1 stick of cinnamon', '1 small handful of black olives', '1 teaspoon dried oregano', 'a few sprigs of fresh thyme', '2 tablespoons red wine vinegar']",French
https://www.jamieoliver.com/recipes/vegetables-recipes/spiced-parsnip-amp-lentil-soup-with-chilli-oil/,Spiced parsnip & lentil soup with chilli oil,"['1 small smoked higher-welfare ham hock', '1 onion', '3cm piece of ginger', '400 g parsnips', 'olive oil', '2 tablespoons rogan josh paste', '250 g red lentils', '1.6 litres organic vegetable stock , (optional)', 'a few sprigs of fresh mint', 'fat-free Greek yoghurt', 'CHILLI OIL', '3 tablespoons groundnut oil', '1 garlic clove', '2 red chillies']",Indian
https://www.jamieoliver.com/recipes/fish-recipes/hake-with-braised-artichokes-peas-amp-bacon/,"Hake with braised artichokes, peas & bacon","['olive oil', '8 small shallots', 'a few sprigs of fresh thyme', '4 violet artichokes', '3 rashers of higher-welfare bacon', 'sherry vinegar', '200 ml organic chicken stock', '1 handful of frozen peas', '4 x 125 - 150 g hake fillets, skin on', 'extra virgin olive oil', '1 lemon']",French
https://www.jamieoliver.com/recipes/eggs-recipes/epic-egg-salad/,Epic egg salad,"['4 quality anchovies in oil', '½ a lemon', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh chives', '1 dried red chilli', '4 large free-range eggs', '2 round lettuces', '1 red chicory', '1 white chicory', '1 x 20 g punnet cress', 'SALAD CREAM', '½ a clove of garlic', '2 teaspoons Dijon mustard', '2 tablespoons cider vinegar', '6 tablespoons rapeseed oil', '3 tablespoons buttermilk']",American
https://www.jamieoliver.com/recipes/fish-recipes/fennel-roasted-salmon-with-soft-boiled-eggs/,Fennel-roasted salmon with soft-boiled eggs,"['1 tablespoon fennel seeds', '1 x 1 kg side of salmon or 2 x 500g wild salmon fillets, scaled and pin-boned, from sustainable sources', '1 lemon', '6 tablespoons crème fraîche', '3 tablespoons freshly grated horseradish (or use from a jar if you can’t find fresh)', 'extra virgin olive oil', '16 free-range quail eggs or 8 free-range hen eggs', '2 good handfuls of watercress', '½ a bunch of fresh dill']",French
https://www.jamieoliver.com/recipes/pork-recipes/black-pudding-crumpets/,Black pudding crumpets,"['100 g quality black pudding', '1 eating apple', '1 lemon', 'olive oil', '3 tablespoons maple syrup', '4 crumpets', 'extra virgin olive oil', '30 g watercress']",British
https://www.jamieoliver.com/recipes/pork-recipes/haggis-scotch-eggs/,Haggis scotch eggs,"['6 medium free-range eggs', '160 g quality haggis', 'a few sprigs of fresh flat-leaf parsley', '200 g higher-welfare pork sausage meat or 2 thick higher-welfare pork sausages', '40 g plain flour', '1 splash of milk', '120 g panko breadcrumbs', '500 ml vegetable oil , for deep-frying']",Scottish
https://www.jamieoliver.com/recipes/game-recipes/venison-steak-frites/,Venison steak-frites,"['1 clove of garlic', '1 dried red chilli', '2 sprigs of fresh rosemary', '½ an orange or 1 lemon', 'olive oil', '2 venison haunch steaks', 'English mustard', 'cranberry sauce or redcurrant jelly', 'SHOESTRING FRIES', '500 g baking potatoes', '1 litre vegetable oil , for deep-frying']",French
https://www.jamieoliver.com/recipes/vegetables-recipes/picnic-pie/,Picnic pie,"['3 cloves of garlic', '3 sprigs of fresh rosemary', '2 large red onions', '2 aubergines', '2 courgettes', '1 medium butternut squash', 'olive oil', '3 large red peppers', '1 tablespoon balsamic vinegar', '½ teaspoon golden caster sugar', '600 g baby spinach', '200 g ricotta cheese', '2 lemons', '60 g Parmesan cheese', 'unsalted butter , for greasing', 'plain flour , for dusting', '640 g shortcrust pastry', '1 bunch of fresh basil', '100 g soft goat’s cheese', '1 large free-range egg']",American
https://www.jamieoliver.com/recipes/chicken-recipes/one-tray-bake/,One-tray bake,"['1 bunch of fresh basil', '1 bulb of garlic', '1 handful of black olives', '1 small ciabatta loaf', '8 free-range chicken thighs or drumsticks', '2 handfuls of cherry tomatoes', 'olive oil', '1 dried red chilli', '8 slices of higher-welfare pancetta or thin-sliced smoked streaky bacon']",American
https://www.jamieoliver.com/recipes/vegetables-recipes/chickpea-flour-pancakes-with-salad-chutney/,Chickpea flour pancakes with salad & chutney,"['½ a medium onion', '½ a fresh green chilli', 'a few sprigs of fresh coriander', '½ teaspoon cumin seeds', '1 teaspoon dried pomegranate seeds , (see note)', '300 g gram (chickpea) flour', '½ teaspoon ground coriander', '¼ teaspoon ground turmeric', 'red chilli powder , to taste', 'sunflower oil , for greasing', 'TOMATO & RAISIN CHUTNEY', '50 g golden raisins', '300 g ripe tomatoes', '2 cm piece of ginger', 'a few sprigs of fresh coriander', '1 tablespoon sunflower oil', '1 tablespoon panch phoran , (see note)', '1 small dried red chilli', '1 tablespoon tomato purée', '100 g palm sugar', '60 ml white wine vinegar', '½ teaspoon ground coriander', '¼ teaspoon garam masala', 'AVOCADO & ROCKET SALAD', '2 ripe avocados', '1 large grapefruit', '½ medium red onion', '1 small bunch of baby rocket', '2 tablespoon olive oil', '1 tablespoon aged balsamic vinegar']",Indian
https://www.jamieoliver.com/recipes/vegetables-recipes/sprouting-super-salad/,Sprouting super salad,"['70 g whole unpeeled hazelnuts', '200 g chantenay carrots', '2 tablespoons maple syrup or runny honey', '1 tablespoon avocado oil', '200 g sprouting seed mix', '6 sprigs of fresh flat-leaf parsley', 'ORANGE & HONEY DRESSING', '1 small orange', '1 tablespoon avocado oil', '2 teaspoons maple syrup or runny honey']",Unknown
https://www.jamieoliver.com/recipes/vegetables-recipes/bulgur-amp-lentil-salad/,Bulgur & lentil salad,"['150 g dark bulgur wheat', '150 g green or yellow lentils', '2 cloves of garlic', '2 fresh bay leaves', '6 spring onions', '2 ripe tomatoes', '2 red peppers', '1 red onion', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh mint', '½ a bunch of fresh dill', '150 ml extra virgin olive oil', '4 tablespoons pomegranate molasses', '2 lemons', '1 teaspoon sumac']",Unknown
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-green-mango-thai-salad/,Chicken & green mango Thai salad,"['1 handful of unsalted peanuts', '2 x 300 g free-range chicken breasts', '1-2 carrots', '1 cucumber', '1 green mango', '1 bunch of fresh mint', '1 small red onion', '2 spring onions', '1 handful of ripe plum or cherry tomatoes', 'optional:', '1 handful of beansprouts', 'optional:', '1 handful of deep-fried beancurd', 'optional:', 'a few sprigs of fresh coriander', 'optional:', '1 fresh red chilli', 'DRESSING', '2 tablespoons fish sauce', '3 tablespoons rice wine vinegar', '1 lime', '2 tablespoons palm sugar', '1 clove of garlic', '1-2 fresh red or green Bird’s Eye chillies']",Thai
https://www.jamieoliver.com/recipes/game-recipes/partridge-kiev/,Partridge kiev,"['1 clove of garlic', '75 g unsalted butter , (at room temperature)', '½ a bunch of fresh flat-leaf parsley', '4 x 60 g skinless partridge breasts', '50 g plain flour', '2 large free-range eggs', '2 handfuls of stale breadcrumbs', 'olive oil', '1 lemon']",French
