recipe_urls,recipe_name,ingredients,cuisine
https://www.allrecipes.com/recipe/79159/indian-spiced-rice-treats/,Indian Spiced Rice Treats Recipe - Allrecipes.com,"[""1 (10 ounce) package miniature marshmallows"",""1 cup chopped unsalted cashew nuts"",""1 cup golden raisins"",""1 teaspoon ground cardamom"",""1/2 cup unsalted butter"",""6 cups crispy rice cereal""]",Indian
https://www.allrecipes.com/recipe/73715/paneer/,Paneer Recipe - Allrecipes.com,"[""1 cup canola oil for frying"",""1 gallon milk"",""1 quart buttermilk""]",Indian
https://www.allrecipes.com/recipe/222787/paneer-makhani/,Paneer Makhani Recipe - Allrecipes.com,"[""1 (1 inch) piece fresh ginger, grated"",""1 (16 ounce) can chickpeas, drained"",""1 cup half-and-half"",""1 lemon, sliced into rounds"",""1 tablespoon butter"",""1 tablespoon olive oil"",""1/4 cup plain yogurt"",""1/4 red onion, chopped"",""2 teaspoons chili powder"",""2 teaspoons garam masala"",""2 teaspoons ground cumin"",""3 1/2 tablespoons tomato paste"",""6 ounces paneer, cut into 1/2-inch cubes"",""salt and ground black pepper to taste""]",Indian
https://www.allrecipes.com/recipe/265314/indian-cabbage-stir-fry/,Indian Cabbage Stir-Fry Recipe - Allrecipes.com,"[""1 pinch red chile powder, or to taste"",""1 small head cabbage, shredded"",""1 tablespoon minced cilantro leaves"",""1/2 cup split mung beans"",""1/2 teaspoon black mustard seeds"",""1/4 teaspoon ground turmeric"",""1/8 teaspoon asafoetida powder (optional)"",""1/8 teaspoon cumin seeds"",""2 cloves garlic, crushed"",""3 tablespoons extra-virgin olive oil"",""3 tablespoons grated fresh coconut"",""6 fresh curry leaves, or more to taste (optional)"",""8 cups water"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style Recipe - Allrecipes.com,"[""1 cup chopped onions"",""2 1/2 pounds eggplant"",""2/3 cup clarified butter"",""4 large ripe tomatoes, chopped"",""4 teaspoons crushed coriander seed""]",Indian
https://www.allrecipes.com/recipe/13882/pineapple-lime-and-ginger-soup/,"Pineapple, Lime, and Ginger Soup Recipe - Allrecipes.com","[""1 1/2 teaspoons cumin seeds"",""1 1/2 teaspoons salt"",""1 cup crushed pineapple"",""1 minced hot green chile peppers"",""1 tablespoon fresh cilantro leaves"",""1 tablespoon minced fresh ginger root"",""1 tablespoon vegetable oil"",""1 teaspoon ground cumin"",""1 tomato, diced (optional)"",""2 cups water"",""2 limes, juiced""]",Unknown
https://www.allrecipes.com/recipe/171991/cilantro-chutney/,Cilantro Chutney Recipe - Allrecipes.com,"[""1 tablespoon water, or as needed"",""1 teaspoon cumin seeds"",""2 bunches fresh cilantro, leaves picked from stems"",""2 green chile peppers"",""2 tablespoons lemon juice"",""2 tablespoons minced fresh ginger root"",""2 tablespoons tomato sauce""]",Indian
https://www.allrecipes.com/recipe/83648/tangy-chicken-with-pistachios-and-fruit/,Tangy Chicken with Pistachios and Fruit Recipe - Allrecipes.com,"[""1 (15 ounce) can sliced peaches, drained, juice reserved"",""1 (8.75 ounce) can apricot halves, drained, juice reserved"",""1 tablespoon white vinegar, or to taste"",""1 teaspoon curry powder (optional)"",""1 teaspoon garam masala (optional)"",""1/2 cup shelled pistachio nuts"",""3/4 pound skinless chicken thighs""]",Indian
https://www.allrecipes.com/recipe/165589/tofu-masala/,Tofu Masala Recipe - Allrecipes.com,"[""1 (14 ounce) package firm tofu, cubed"",""1 (15 ounce) can garbanzo beans, drained"",""1 clove garlic, minced (optional)"",""1 green bell pepper, chopped"",""1 onion, chopped"",""1 tablespoon canola oil"",""1 tomato, chopped"",""2 cups water"",""2 tablespoons garam masala"",""salt and pepper to taste""]",Indian
https://www.allrecipes.com/recipe/267609/gobi-manchurian/,Gobi Manchurian Recipe - Allrecipes.com,"[""1 green chile pepper, finely chopped"",""1 green onion, chopped, or to taste (optional)"",""1 tablespoon chile-garlic sauce (such as Sriracha(R))"",""1 tablespoon cornmeal"",""1 tablespoon ketchup"",""1 tablespoon soy sauce"",""1 tablespoon vegetable oil"",""1 teaspoon finely chopped ginger"",""1 teaspoon ground black pepper"",""1/2 cup chopped onion"",""1/3 cup water"",""15 cauliflower florets"",""3 cloves garlic, minced"",""3 tablespoons cornmeal"",""3/4 cup vegetable stock, divided"",""3/4 teaspoon salt, or to taste"",""5 tablespoons all-purpose flour"",""Fried Cauliflower:"",""Manchurian Sauce:"",""oil for deep frying"",""salt to taste""]",Chinese
https://www.allrecipes.com/recipe/198637/fettuccine-bombay/,Fettuccine Bombay Recipe - Allrecipes.com,"[""1 (14 ounce) can diced tomatoes"",""1 (16 ounce) package fettuccine"",""1 large onion, chopped"",""1 teaspoon cumin seeds"",""2 skinless, boneless chicken breasts, cut into cubes"",""2 tablespoons curry powder, divided"",""2 tablespoons tomato paste"",""3 tablespoons olive oil"",""4 cloves garlic, crushed""]",Italian
https://www.allrecipes.com/recipe/213234/adipoli-parathas/,Adipoli Parathas Recipe - Allrecipes.com,"[""1 (1 1/2 inch) piece ginger, grated"",""1 green chile pepper, chopped"",""1/2 cup vegetable oil"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon mustard seeds"",""1/4 cup vegetable oil"",""10 fresh curry leaves"",""2 cups whole wheat flour"",""2 eggs, beaten"",""2 onions, peeled and finely chopped"",""2/3 cup water"",""6 ounces uncooked prawns, peeled and deveined"",""For the dough:"",""For the filling:"",""sea salt to taste""]",Indian
https://www.allrecipes.com/recipe/145564/spicy-baked-cod-fillets/,Spicy Baked Cod Fillets Recipe - Allrecipes.com,"[""1 egg, beaten"",""1 lemon, cut into wedges"",""1 teaspoon ginger-garlic paste"",""1 teaspoon ground turmeric"",""1 teaspoon soy sauce"",""1 teaspoon white vinegar"",""1/2 red onion, thinly sliced"",""1/2 teaspoon fresh-ground black pepper"",""1/2 teaspoon salt, or to taste"",""2 1/2 tablespoons cayenne pepper, or amount to taste"",""2 tablespoons ground coriander"",""2 tablespoons ground cumin"",""2 tablespoons olive oil"",""2 tablespoons plain non-fat yogurt"",""2 tablespoons tandoori masala paste"",""2 teaspoons butter"",""2 teaspoons canned pureed tomatoes"",""2 teaspoons chopped fresh cilantro, for garnish"",""5 (6 ounce) cod fillets, rinsed and dried with paper towels"",""5 tablespoons lemon juice"",""For marinade:""]",American
https://www.allrecipes.com/recipe/210477/ada-adai/,Ada (Adai) Recipe - Allrecipes.com,"[""1 cup rice"",""1 cup skinned split black lentils (urad dal)"",""1 cup split Bengal gram (chana dal)"",""1/2 cup split yellow lentils (moong dal)"",""2 dried red chile peppers, or to taste"",""2 tablespoons cooking oil"",""2 tablespoons cumin seeds"",""salt to taste"",""water, as needed""]",Indian
https://www.allrecipes.com/recipe/72467/gulab-jamun/,Gulab Jamun Recipe - Allrecipes.com,"[""1 1/4 cups white sugar"",""1 cup dry milk powder"",""1 pinch ground cardamom"",""1 quart vegetable oil for deep frying"",""1 tablespoon chopped almonds (optional)"",""1 tablespoon chopped pistachio nuts (optional)"",""1 tablespoon golden raisins (optional)"",""1 teaspoon rose water"",""1/2 cup warm milk"",""1/2 teaspoon baking powder"",""2 tablespoons ghee (clarified butter), melted"",""3 tablespoons all-purpose flour"",""7 fluid ounces water""]",Indian
https://www.allrecipes.com/recipe/258801/turmeric-golden-milk-with-turmeric-paste/,Turmeric Golden Milk with Turmeric Paste Recipe - Allrecipes.com,"[""1 teaspoon extra-virgin coconut oil"",""1 teaspoon ground cinnamon"",""1 teaspoon ground ginger"",""1 teaspoon raw honey"",""1 teaspoon water, or as needed"",""1/2 cup water"",""1/2 teaspoon ground black pepper"",""1/4 cup ground turmeric"",""2 cups almond milk"",""Golden Milk:"",""Turmeric Paste:""]",Indian
https://www.allrecipes.com/recipe/150294/south-indian-chickpea-salad/,South Indian Chickpea Salad Recipe - Allrecipes.com,"[""1 (16 ounce) can garbanzo beans (chickpeas), rinsed and drained"",""1 cup chopped hearts of romaine (optional)"",""1 cup chopped pineapple"",""1 mango - peeled and diced"",""1/2 cup diced carrot"",""1/2 cup diced cucumber"",""1/4 cup diced celery (optional)"",""2 tablespoons fresh lemon juice"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/268317/potato-and-pea-samosas/,Potato and Pea Samosas  Recipe - Allrecipes.com,"[""1 1/2 medium onions, finely chopped"",""1 bunch fresh cilantro, chopped"",""1 cup vegetable oil for frying, or as needed"",""1 tablespoon finely chopped ginger"",""1 teaspoon chaat masala"",""1 teaspoon ground coriander"",""1/2 teaspoon garam masala"",""1/2 teaspoon ground cumin"",""1/2 teaspoon salt"",""1/4 cup water"",""1/4 teaspoon cayenne pepper"",""2 cups all-purpose flour"",""2 tablespoons all-purpose flour"",""2 tablespoons lemon juice"",""3 green chilies, finely chopped"",""3 tablespoons water, or more as needed"",""3/4 cup green peas"",""3/4 teaspoon amchur powder"",""4 potatoes, peeled and cut into 1-inch cubes"",""4 tablespoons vegetable oil"",""4 tablespoons water"",""5 tablespoons vegetable oil"",""Dough:"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/212516/sooji-upma/,Sooji Upma Recipe - Allrecipes.com,"[""1 cup chopped onion"",""1 pinch asafoetida powder"",""1 sprig fresh curry leaves"",""1 tablespoon minced fresh ginger root"",""1 tablespoon skinned split black lentils (urad dal)"",""1 teaspoon mustard seed"",""1 teaspoon split Bengal gram (chana dal)"",""1 tomato, finely chopped"",""1/4 cup cooking oil"",""2 cups semolina (sooji rava)"",""2 dried red chile peppers, broken into pieces"",""2 tablespoons cashews"",""2 tablespoons ghee (clarified butter)"",""3 green chile peppers, sliced into thin rings"",""3 tablespoons fresh lime juice, or to taste"",""4 cups water"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/216669/curried-corn/,Curried Corn Recipe - Allrecipes.com,"[""1/2 cup sour cream"",""1/2 teaspoon curry powder"",""2 cups frozen corn"",""2 tablespoons chopped green bell pepper"",""2 tablespoons chopped onion"",""3 tablespoons butter"",""salt and ground black pepper to taste""]",Indian
https://www.allrecipes.com/recipe/264430/easy-instant-pot-chicken-tikka-masala/,Easy Instant Pot® Chicken Tikka Masala Recipe - Allrecipes.com,"[""1 (15 ounce) can tomato sauce"",""1 1/2 tablespoons garam masala"",""1 cup heavy cream"",""1 cup plain yogurt"",""1 pinch ground ginger"",""1 pound boneless chicken breasts, cut into 2-inch pieces"",""1 tablespoon garam masala"",""1 tablespoon lemon juice"",""1 teaspoon cayenne pepper"",""1 teaspoon paprika"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon salt"",""4 cloves garlic, minced"",""Marinade:"",""Sauce:""]",Indian
https://www.allrecipes.com/recipe/247233/roti-canaiparatha-indian-pancake/,Roti Canai/Paratha (Indian Pancake) Recipe - Allrecipes.com,"[""1 egg"",""1 pinch white sugar"",""1 teaspoon salt"",""1 teaspoon water"",""2 tablespoons ghee (clarified butter), divided"",""3 1/2 tablespoons clarified butter (ghee)"",""3/4 cup warm water"",""4 3/4 cups all-purpose flour""]",Indian
https://www.allrecipes.com/recipe/33387/spicy-tomato-chutney/,Spicy Tomato Chutney Recipe - Allrecipes.com,"[""1 (1 inch) piece fresh ginger root"",""1 3/4 cups white sugar"",""1 cup red wine vinegar"",""1 pinch paprika"",""1 tablespoon curry paste"",""1 teaspoon chili powder"",""1/4 cup golden raisins"",""2 onions, diced"",""2 teaspoons mixed spice"",""3 cloves garlic"",""4 pounds ripe tomatoes""]",Indian
https://www.allrecipes.com/recipe/14035/aloo-phujia/,Aloo Phujia Recipe - Allrecipes.com,"[""1 onion, chopped"",""1 pound potatoes, peeled and cubed"",""1 teaspoon salt"",""1/2 teaspoon cayenne pepper"",""1/2 teaspoon ground turmeric"",""1/4 cup vegetable oil"",""1/4 teaspoon ground cumin"",""2 tomatoes, chopped""]",Indian
https://www.allrecipes.com/recipe/241638/hot-and-spicy-himalayan-tea-chai-tea/,Hot and Spicy Himalayan Tea (Chai Tea) Recipe - Allrecipes.com,"[""1 1/4 inch piece fresh ginger root, peeled and chopped"",""1 cinnamon stick"",""1 cup milk"",""1 tablespoon fennel seeds"",""1/2 teaspoon black peppercorns"",""12 whole cloves"",""2 bay leaves"",""2 tablespoons Darjeeling tea leaves"",""6 green cardamom pods"",""6 tablespoons light brown sugar"",""7 cups water""]",Indian
https://www.allrecipes.com/recipe/217331/goan-pork-vindaloo/,Goan Pork Vindaloo Recipe - Allrecipes.com,"[""1 (1 inch) piece cinnamon stick"",""1 (2 inch) piece fresh ginger root, minced"",""1 tablespoon white vinegar"",""1 teaspoon cumin seeds"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon whole black peppercorns"",""1/4 cup vegetable oil"",""1/4 cup white vinegar"",""10 cloves garlic, minced, or more to taste"",""16 dried Kashmiri chile peppers, stemmed and seeded"",""2 cups boiling water"",""2 green chile peppers, seeded and cut into strips"",""2 pounds boneless pork loin roast, trimmed and cut into 1-inch cubes"",""4 onions, chopped"",""6 whole cloves"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/220508/indian-curry-couscous-with-broccoli-and-edamame/,Indian Curry Couscous with Broccoli and Edamame Recipe - Allrecipes.com,"[""1 (12 ounce) package frozen shelled edamame (green soybeans)"",""1 bunch broccoli, cut into florets"",""1 clove garlic, coarsely chopped"",""1 cup vegetable broth"",""1 pinch chili powder (optional)"",""1 pinch ground cinnamon"",""1 tablespoon canola oil"",""1 tablespoon toasted sesame oil"",""1 teaspoon ajwain (carom) seeds"",""1 teaspoon curry powder"",""1 teaspoon turmeric powder"",""1/2 cup couscous"",""1/2 teaspoon hing powder (asafoetida)"",""ground black pepper to taste"",""sea salt to taste""]",Indian
https://www.allrecipes.com/recipe/210523/aaku-pappu-dal-with-greens/,Aaku Pappu (Dal with Greens) Recipe - Allrecipes.com,"[""1 (8 ounce) bunch amaranth greens, chopped"",""1 cup hulled, split pigeon peas (toor dal)"",""1 pinch asafoetida powder"",""1 sprig fresh curry leaves"",""1 teaspoon cumin seed"",""1 teaspoon mustard seed"",""1 teaspoon skinned split black lentils (urad dal)"",""1/2 teaspoon ground turmeric"",""2 cups water"",""2 green chile peppers, cut into large chunks"",""2 teaspoons cooking oil"",""4 dried red chile peppers"",""salt, to taste""]",Indian
https://www.allrecipes.com/recipe/260972/chicken-mulligatawny-soup/,Chicken Mulligatawny Soup Recipe - Allrecipes.com,"[""1 (14 ounce) can coconut milk"",""1 Granny Smith apple, finely chopped"",""1 carrot, finely chopped"",""1 cup seeded and chopped tomatoes"",""1 jalapeno pepper, finely chopped, or more to taste"",""1 lime, cut into wedges"",""1 small onion, finely chopped"",""1/2 teaspoon garam masala (optional)"",""1/2 teaspoon red pepper flakes"",""1/4 cup chopped cilantro, or to taste"",""2 celery stalks, finely chopped"",""2 cups fresh spinach"",""2 skinless, boneless chicken breast halves"",""2 tablespoons curry powder"",""2 tablespoons olive oil"",""3 cloves garlic, minced"",""3 cups cooked jasmine rice"",""3 tablespoons minced ginger"",""4 cups chicken broth""]",Indian
https://www.allrecipes.com/recipe/241236/easy-healthy-egg-kulambu/,Easy Healthy Egg Kulambu Recipe - Allrecipes.com,"[""1 1/2 teaspoons ground cinnamon"",""1 cup coconut milk"",""1 large onion, chopped"",""1 teaspoon chopped fresh garlic, or more to taste"",""1 teaspoon chopped fresh ginger root, or more to taste"",""1 teaspoon curry powder"",""1 teaspoon ground cloves"",""1 tomato, chopped"",""1/2 teaspoon chili powder"",""1/2 teaspoon ground cumin"",""1/2 teaspoon ground turmeric"",""10 hard-boiled eggs, peeled and halved lengthwise"",""2 tablespoons coconut oil"",""2 teaspoons ground cardamom"",""2 teaspoons ground coriander"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/13990/okra-fry/,Okra Fry Recipe - Allrecipes.com,"[""1 pinch asafoetida powder"",""1 pound fresh okra"",""1/2 teaspoon brown mustard seeds"",""2 teaspoons chili powder"",""3 tablespoons olive oil"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/19625/indian-barbeque-chicken/,Indian Barbeque Chicken Recipe - Allrecipes.com,"[""1 tablespoon meat tenderizer"",""1 teaspoon ground black pepper"",""1/2 teaspoon ground turmeric"",""1/3 cup chopped fresh cilantro"",""2 cups plain yogurt, divided"",""2 tablespoons ground coriander"",""2 teaspoons paprika"",""2 teaspoons salt"",""3 pounds bone-in chicken pieces"",""3 tablespoons fresh lemon juice"",""3 tablespoons ground cumin"",""6 cloves garlic, minced""]",Indian
https://www.allrecipes.com/recipe/257420/almond-burfi/,Almond Burfi Recipe - Allrecipes.com,"[""1 cup white sugar"",""1 cup whole almonds"",""1/3 cup milk"",""1/4 teaspoon ground cardamom, or more to taste"",""2 tablespoons butter"",""very warm water to cover""]",Indian
https://www.allrecipes.com/recipe/220560/kashmiri-lamb/,Kashmiri Lamb Recipe - Allrecipes.com,"[""1 (1 inch) piece fresh ginger root, peeled and grated"",""1 cup plain yogurt"",""1 teaspoon Kashmiri garam masala"",""1 teaspoon cumin seeds"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon saffron threads"",""1/4 cup chopped fresh cilantro"",""1/4 cup dried unsweetened coconut"",""2 large onions, thinly sliced"",""2 pounds lamb meat, cut into 1 1/2-inch cubes"",""20 whole blanched almonds"",""3 long, green fresh chile peppers (such as Indian Jwala)"",""3 tomatoes, chopped"",""4 dried red chile peppers (such as cayenne)"",""5 cloves garlic, crushed"",""6 tablespoons vegetable oil"",""salt to taste""]",Indian
https://www.allrecipes.com/recipe/212420/tomato-onion-koora/,Tomato Onion Koora Recipe - Allrecipes.com,"[""1 sprig fresh curry leaves"",""1 teaspoon cumin seeds"",""1 teaspoon mustard seeds"",""1 teaspoon white sugar"",""1/2 cup water"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon red chili powder"",""1/4 teaspoon asafoetida powder"",""2 dried red chile peppers, broken into pieces"",""2 green chile peppers, chopped"",""2 onions, chopped"",""2 tablespoons chopped cilantro leaves, for garnish (optional)"",""2 tablespoons cooking oil"",""4 tomatoes, chopped"",""salt, to taste""]",Indian
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup) Recipe - Allrecipes.com,"[""1 cup confectioners' sugar"",""1 cup non-fat milk powder"",""1 cup water"",""1 cup white sugar"",""1/2 cup milk, or as needed"",""1/2 cup self-rising flour"",""2 tablespoons butter, softened"",""Syrup:""]",Indian
https://www.allrecipes.com/recipe/267855/indian-vermicelli-pudding-dessert/,Indian Vermicelli Pudding (Dessert)  Recipe - Allrecipes.com,"[""1/2 cup cashews, or to taste"",""1/2 cup raisins, or to taste"",""3 1/2 cups vermicelli pasta"",""3 3/4 cups milk"",""3 tablespoons ghee (clarified butter)"",""3/4 cup evaporated milk"",""8 tablespoons white sugar""]",Indian
https://www.allrecipes.com/recipe/105691/indian-style-rice-with-cashews-raisins-and-turmeric/,"Indian-Style Rice with Cashews, Raisins and Turmeric Recipe - Allrecipes.com","[""1 (14 ounce) can coconut milk"",""1 1/2 cups basmati rice"",""1 1/4 (14 ounce) cans chicken stock"",""1 bay leaf"",""1 pinch crushed red pepper flakes"",""1 tablespoon vegetable oil"",""1 teaspoon salt"",""1/2 cup raisins"",""1/2 teaspoon ground coriander"",""1/2 teaspoon ground cumin"",""1/4 teaspoon ground turmeric"",""3/4 cup cashew halves""]",Indian
https://www.allrecipes.com/recipe/222950/phaal/,Phaal Recipe - Allrecipes.com,"[""1 1/2 teaspoons ground coriander"",""1 1/2 teaspoons ground cumin"",""1 large onion, diced"",""1 tablespoon chopped fresh cilantro, or to taste"",""1 tablespoon salt"",""1 tablespoon tomato puree"",""1 teaspoon ground fenugreek"",""1/4 cup clarified butter (ghee)"",""1/4 cup water"",""10 cloves garlic, coarsely chopped"",""2 pounds cubed lamb"",""2 tablespoons grated fresh ginger root"",""2 teaspoons chili powder"",""2 teaspoons garam masala"",""2 tomatoes, diced"",""3 ghost chile peppers, stemmed and coarsely chopped (use gloves)"",""ground black pepper to taste""]",Indian
https://www.allrecipes.com/recipe/259313/easy-lentil-dal/,Easy Lentil Dal Recipe - Allrecipes.com,"[""1 (15 ounce) can chickpeas, drained"",""1 (6 ounce) can tomato paste"",""1 onion, diced"",""1 teaspoon red curry paste (optional)"",""1/4 teaspoon chile powder"",""1/4 teaspoon ground cumin"",""1/4 teaspoon ground turmeric (optional)"",""2 1/2 cups green lentils, rinsed and drained"",""2 tablespoons olive oil, or more to taste"",""3 tablespoons fat-free yogurt, or more to taste"",""6 1/2 cups water""]",Indian
