recipe_urls,recipe_name,ingredients,cuisine
https://www.jamieoliver.com/recipes/fish-recipes/simple-roast-salmon-with-summer-leaves-and-a-marie-rose-dressing/,Simple roast salmon with summer leaves and a Marie Rose dressing,"['600 g salmon fillet , from sustainable sources, ask your fishmonger', 'sea salt', 'freshly ground black pepper', 'olive oil', '4 tablespoons fat-free yoghurt', '2 tablespoons ketchup', '2 lemons', 'Tabasco sauce', '2 little gem lettuces , broken into leaves, washed and spun dry', '2 handfuls watercress , washed and spun dry', '300 g cooked prawns , from sustainable sources, ask your fishmonger, peeled but with tails lefts on', '1 punnet salad cress', 'extra virgin olive oil', '1 pinch paprika']",French
https://www.jamieoliver.com/recipes/seafood-recipes/scottish-scallops-and-black-pudding-with-winter-salad/,Scottish scallops and black pudding with winter salad,"['1 loaf good-quality ciabatta', 'sea salt', 'freshly ground black pepper', 'olive oil', '2 large handfuls watercress , washed and spun dry', ""2 large handfuls lamb's lettuce , washed and spun dry"", '½ a radicchio', '2 sticks celery , washed, leaves reserved', '2 black puddings', '12 scallops with roes , from sustainable sources, ask your fishmonger, removed from their shells and cleaned', '1 lemon , juice and zest of', '1 punnet salad cress']",Scottish
https://www.jamieoliver.com/recipes/lamb-recipes/scotch-broth-with-winter-root-veg/,Scotch broth with winter root veg,"['1kg lamb shoulder (on the bone) , or 600g leftover roast lamb', '1 leek', '2 onions', '2 carrots', '2 sticks of celery , ideally with leaves', 'olive oil', '3 litres organic lamb stock', '1 small swede', '1 large potato', '80 g pearl barley', '1 bunch of fresh flat-leaf parsley , (15g)', '1 loaf of crusty bread', 'Scotch whisky , optional']",Unknown
https://www.jamieoliver.com/recipes/duck-recipes/roast-duck/,Roast duck,"['For the duck', '1 Gressingham duck , giblets removed', '1 orange , halved', 'a few sprigs fresh rosemary', 'a few sprigs fresh sage', '2 tablespoons Chinese five-spice', 'sea salt', 'freshly ground black pepper', 'To serve', '4 pak choi , quartered', '200 g sugar snaps', '500 g medium egg noodles', '1-2 fresh red chililes , deseeded and finely sliced', '2 tablespoons sesame oil', '1 lime , juice of', '1 large bunch fresh coriander , leaves picked']",Chinese
https://www.jamieoliver.com/recipes/duck-recipes/my-roasted-duck-sorta-shepherd-s-pie/,My roasted duck 'sorta shepherd's pie',"['For the duck', '1.5 kg Gressingham duck , giblets removed', '1 orange , halved', 'a few sprigs fresh rosemary', 'a few sprigs fresh sage', 'sea salt', 'freshly ground black pepper', 'For the pie', 'olive oil', '1 red onion , peeled and thickly sliced', '2 sticks celery , cut into 5cm lengths', '3 carrots , peeled and cut into big chunks', '1 tablespoon plain flour', '2 sticks rhubarb , roughly chopped', '500 ml organic beef stock', '1 kg potatoes , peeled and chopped', '500 g swede , peeled and chopped', '2 tablespoons butter', '1 splash warm milk', 'sea salt', 'freshly ground black pepper', '1 clove garlic , peeled', '1 orange , zest of', '1 handful Parmesan cheese , freshly grated']",American
https://www.jamieoliver.com/recipes/duck-recipes/diy-crispy-duck-lettuce-cups-with-cherries-and-mint/,DIY crispy duck lettuce cups with cherries and mint,"['1 duck , about 2kg', 'sea salt', 'freshly ground black pepper', '300 g fresh cherries', 'extra virgin olive oil', '2 sprigs of rosemary', '1 teaspoon ground cinnamon', '½ teaspoon ground cloves', '2 soft round lettuce or little gems', '1 small bunch spring onions', '½ cucumber', '2 red chillies', '1 small bunch mint', '2 punnets salad cress', '1 punnet shiso cress']",Chinese
https://www.jamieoliver.com/recipes/chicken-recipes/roast-chicken-and-pesto/,Roast chicken and pesto,"['1.8 kg higher-welfare chicken', '½ bulb garlic , plus an extra ¼ clove', '2 small lemons', 'a few sprigs fresh thyme', 'extra virgin olive oil', '3 bunches fresh basil , stalks removed', '1 handful pine nuts , lightly toasted', '50 g Parmesan , freshly grated']",Italian
https://www.jamieoliver.com/recipes/pasta-recipes/tagliatelle-genovese-style/,"Tagliatelle, Genovese-style","['1 handful pine nuts , about 40g, lightly toasted', '½ small clove garlic', '1 big bunch fresh basil , about 60g, leaves picked, coarsely chopped, plus extra to serve', '1 lemon , juice of', 'extra virgin olive oil', '150 g pecorino cheese , grated', '200 g new potatoes', '500 g fresh tagliatelle', '1 big handful fine green beans , topped and tailed']",Italian
https://www.jamieoliver.com/recipes/lamb-recipes/stuffed-leg-of-lamb-with-rosemary-and-pine-nuts/,Stuffed leg of lamb with rosemary and pine nuts,"['2 kg quality whole leg of lamb', '1 whole bulb garlic', '½ bunch fresh flat-leaf parsley', '½ bunch fresh rosemary , leaves picked, a few sprigs left whole', '4 anchovy fillets', '100 g ciabatta torn into chunks', '1 large handful pine nuts', '1 large handful green olives , stones removed and roughly chopped', '1 lemon , zest and juice of', 'sea salt', 'freshly ground black pepper', 'olive oil', '2 onions , peeled and roughly chopped', '2 carrots , roughly chopped', '2 sticks celery , roughly chopped', '1 bottle of red wine', '1 heaped tablespoon plain flour', '1 litre organic chicken or vegetable stock']",French
https://www.jamieoliver.com/recipes/chicken-recipes/spring-chicken-stuffed-with-black-pudding-and-with-braised-baby-vegetables/,Spring chicken stuffed with black pudding and with braised baby vegetables,"['4 little higher-welfare poussins', '8 cloves garlic , peeled', '4 sprigs thyme', '200 g black pudding', '2 tablespoons mustard powder', '4 slices higher-welfare prosciutto or bacon', 'olive oil', '1 glass dry white wine', '250 ml organic chicken stock', '1 handful baby carrots', '1 handful turnips', '1 handful fennel', '1 handful new potatoes']",French
https://www.jamieoliver.com/recipes/lamb-recipes/spiced-lamb-lollipops-with-korma-sauce-and-toasted-almonds/,Spiced lamb lollipops with korma sauce and toasted almonds,"['8 quality lamb cutlets , French-trimmed', '3 tablespoons cumin seeds , lightly toasted and ground', '1 thumb-sized piece ginger , grated', '3 tablespoons olive oil', '150 g blanched almonds', '½ teaspoon black pepper', '½ teaspoon cloves', '½ stick cinnamon', '½ teaspoon cardamom', '1 teaspoon butter', '2 cloves garlic , finely sliced', '1 teaspoon ground turmeric', '1 red onion , finely sliced', '200 g tinned chopped tomatoes', '250 ml fat-free natural yoghurt']",Indian
https://www.jamieoliver.com/recipes/fish-recipes/smoked-mackerel-pate-with-griddled-toast-and-cress-salad/,Smoked mackerel pate with griddled toast and cress salad,"['400 g smoked mackerel , from sustainable sources', '200 g light cream cheese', '3 lemons', '1 small bunch of fresh flat-leaf parsley , leaves picked', '2 small punnets of cress , snipped', '2 sticks of celery , finely sliced, plus some of the celery leaves', 'extra virgin olive oil', '6 slices of good bread']",French
https://www.jamieoliver.com/recipes/seafood-recipes/seafood-curry/,Seafood curry,"['400 ml light coconut milk', '200 g large, raw prawns , from sustainable sources, ask your fishmonger, peeled and butterflied with tail-shells on', '4 small fresh red mullet fillets , from sustainable sources, ask your fishmonger, scaled and pin-boned', '2 fresh sea bream fillets , from sustainable sources, ask your fishmonger, scaled, pin-boned and cut into large pieces', '2 handfuls fresh, live mussels , from sustainable sources, ask your fishmonger, washed and debearded', '1 splash soy sauce', 'medium egg noodles , cooked, to serve', 'For the curry paste', '6 spring onions , washed and trimmed', '3 hot red chillies , deseeded (2 finely chopped and 1 finely sliced)', '2 cloves garlic', '1 thumb-sized piece ginger , finely chopped', '2 stalks lemongrass , trimmed and finely chopped', '2 limes , zest and juice of', '1 large bunch fresh coriander , stalks removed and finely chopped, and leaves reserved to garnish', 'olive oil']",Indian
https://www.jamieoliver.com/recipes/pork-recipes/sausages-with-pan-cooked-chutney-and-leek-mash/,Sausages with pan cooked chutney and leek mash,"['1 kg potatoes , peeled and halved', 'olive oil', '2 leeks , sliced and washed', '200 ml milk', 'extra virgin olive oil , leaves picked', '1 sprig fresh sage , leaves picked', '2 red onions , cut into thin wedges', '1 good handful fresh or frozen (and thawed) cranberries', '2.5 cm piece cinnamon stick', '5 cm piece fresh ginger , grated', '3 tablespoons balsamic vinegar', '8 higher-welfare pork sausages']",French
https://www.jamieoliver.com/recipes/fish-recipes/roast-trout-with-spinach-sage-and-prosciutto/,"Roast trout with spinach, sage and prosciutto","['8 x 120 g trout fillets , from sustainable sources, ask your fishmonger, skin on, scaled and pinboned', '75 g ground almonds', '2 handfuls dried apricots , chopped', '2 large sprigs fresh sage , leaves picked', 'olive oil', '1 clove garlic , crushed', '600 g spinach', 'fresh nutmeg , grated', '410 g tinned cannellini beans , drained', '410 g tinned chickpeas , drained', '4 large slices quality prosciutto']",French
https://www.jamieoliver.com/recipes/seafood-recipes/quick-stewed-squid-with-tomatoes/,Quick stewed squid with tomatoes,"['1 splash olive oil', '1 small red onion , finely diced', '1 clove garlic , sliced', 'a few sprigs fresh parsley , leaves picked and chopped, stalks chopped', '1 small handful pitted black olives', '1 red chilli , deseeded and finely sliced', '1 pinch smoked paprika', '400 g tinned chopped tomatoes', '215 g tinned butter beans , drained and rinsed', '300 g fresh squid , from sustainable sources, ask your fishmonger, cleaned, cut into pieces and scored, or sliced into rings', 'lemon zest , finely grated', 'lemon wedges , to serve']",Italian
https://www.jamieoliver.com/recipes/pork-recipes/pork-chops-with-prosciutto-apple-and-stilton/,"Pork chops with prosciutto, apple and Stilton","['12 slices quality prosciutto', '4 higher-welfare pork chops , French trimmed and all fat removed', '1 small red apple , cored and sliced', '75 g Stilton cheese , crumbled', '4 large rosemary sprigs , to skewer']",Italian
https://www.jamieoliver.com/recipes/pork-recipes/pancetta-hash-with-eggs-and-apple-salad/,Pancetta hash with eggs and apple salad,"['olive oil', '6 slices higher-welfare pancetta , cut into wide strips', '2 slices good-quality ham , torn into pieces', '500 g potatoes , cubed', '1 splash white wine vinegar', '2 very fresh free-range eggs', '1 large handful watercress', '1 red apple , very finely sliced', '1 squeeze lemon juice']",American
https://www.jamieoliver.com/recipes/fish-recipes/marinated-and-grilled-salmon/,Marinated and grilled salmon,"['2 sticks of fresh lemongrass', '1 bunch of fresh coriander , (30g)', '5cm piece of fresh ginger', '4 cloves of garlic', '½ x small bottle of low-salt dark soy sauce', '1 large salmon fillet , (about 1kg), ask your fishmonger, scaled and pin-boned, from sustainable sources', '4 tablespoons runny honey', '2 red chillies', '4 spring onions', '2 limes']",American
https://www.jamieoliver.com/recipes/rice-recipes/yellow-bean-vodka-and-smoked-haddock-risotto/,"Yellow bean, vodka and smoked haddock risotto","['1 basic risotto recipe', '4 shots vodka , in place of wine in the basic risotto recipe', '700 g smoked haddock , from sustainable sources, ask your fishmonger, undyed', '565 ml milk', '2 bay leaves', '255 g yellow beans , stalks removed, finely sliced', '1 handful yellow celery leaves, from the heart']",French
https://www.jamieoliver.com/recipes/seafood-recipes/wood-fired-shellfish/,Wood-fired shellfish,"['2 kg mixed seafood, such as clams, mussels, prawns and scallops , from sustainable sources, ask your fishmonger', '2 cloves garlic , peeled', 'sea salt', 'freshly ground black pepper', '2 lemons', 'extra virgin olive oil', 'a few sprigs of soft fresh herbs, such as parsley, mint and tarragon , leaves picked and chopped, to serve']",Seafood
https://www.jamieoliver.com/recipes/chicken-recipes/wicked-chicken-with-coleslaw/,Wicked chicken with coleslaw,"['4 higher-welfare chicken thighs', '1 lemon', '1 red chilli , halved, deseeded and thinly sliced', '2 cloves garlic , crushed', 'sea salt', 'freshly ground black pepper', '4 fresh rolls , halved', 'For the coleslaw', '2 carrots', '1 small white cabbage , outer leaves torn off, cut into 4 wedges', '1 small onion , peeled and very finely sliced', '2 tablespoons fat-free natural yoghurt', '1 tablespoon grainy mustard', 'sea salt', 'freshly ground black pepper', '1 handful rocket']",American
https://www.jamieoliver.com/recipes/vegetables-recipes/warm-salad-of-roasted-squash-prosciutto-and-pecorino/,"Warm salad of roasted squash, prosciutto and pecorino","['1 butternut squash', 'olive oil', 'sea salt', 'freshly ground black pepper', '1 small dried red chilli', '1 heaped teaspoon coriander seeds', '20 slices quality prosciutto or Parma ham', '4 handfuls rocket', '6 tablespoons extra virgin olive oil', '4 tablespoons balsamic vinegar', '1 small block pecorino or Parmesan cheese']",Italian
https://www.jamieoliver.com/recipes/game-recipes/venison-juniper-stew/,Venison & juniper stew,"['4 tablespoons plain flour', '800 g quality stewing venison or beef , cut into 2cm chunks', 'olive oil', '2 onions , peeled and roughly chopped', '3 carrots , peeled and roughly chopped', '2 sticks celery , trimmed and roughly chopped', '1 tablespoon juniper berries , crushed in a pestle and mortar', '2 sprigs of rosemary , leaves picked and chopped', '1 knob butter', '6 sprigs of fresh flat-leaf parsley', '2 organic beef stock cubes', '600 g small new potatoes , scrubbed clean, larger ones halved', '1 clove garlic , peeled and finely chopped']",French
https://www.jamieoliver.com/recipes/vegetables-recipes/veggie-chilli/,Versatile veggie chilli,"['500 g sweet potatoes', '1 level teaspoon cayenne pepper , plus extra for sprinkling', '1 heaped teaspoon ground cumin , plus extra for sprinkling', '1 level teaspoon ground cinnamon , plus extra for sprinkling', 'olive oil', '1 onion', '2 mixed-colour peppers', '2 cloves of garlic', '1 bunch of fresh coriander (30g)', '2 fresh mixed-colour chillies', '2 x 400 g tins of beans, such as kidney, chickpea, pinto, cannellini', '2 x 400 g tins of quality plum tomatoes', 'lime or lemon juice, or vinegar , to taste']",American
https://www.jamieoliver.com/recipes/vegetables-recipes/vegetable-curry/,Vegetable curry,"['vegetable oil', '1 medium red onion , peeled and chopped', '1 courgette , diced', '½ butternut squash , peeled and diced', '100 g mushrooms , quartered', '1 red pepper , diced', '150 g cauliflower , broken into florets', '600 ml curry base sauce', '400 ml water']",Indian
https://www.jamieoliver.com/recipes/turkey-recipes/turkey-con-chilli/,Turkey con chilli,"['2 red onions', '1 carrot', '1 leek', '1 red pepper', '1 yellow pepper', '1 fresh red chilli', '1 fresh green chilli', 'olive oil', '1 bunch of fresh coriander , (30g)', '1 teaspoon ground cumin', '1 heaped teaspoon smoked paprika', '1 heaped teaspoon runny honey , optional', '3 tablespoons white wine vinegar , optional', '600 g leftover turkey', '3 x 400 g tins of quality plum tomatoes', '1 x 400 g tin of butter beans or chickpeas', '2 limes', 'soured cream , to serve', 'Guacamole', '2 ripe avocados', '2 ripe tomatoes', '¼ of a red onion', '½ a clove of garlic', '1 fresh green chilli', '1 bunch of fresh coriander , (30g)', '1 lime']",Unknown
https://www.jamieoliver.com/recipes/turkey-recipes/turkey-and-sweet-leek-pie/,Turkey and sweet leek pie,"['2 rashers higher-welfare smoked streaky bacon , roughly chopped', '½ bunch fresh thyme , leaves picked', 'olive oil', '2 kg leeks , washed, trimmed; white end chopped into chunks, green end finely sliced', 'sea salt', 'freshly ground black pepper', '800 g cooked white turkey meat , torn into big chunks', '2 heaped tablespoons plain flour , plus extra for dusting', '2 pints organic turkey, chicken or vegetable stock', '2 tablespoons crème fraîche', '500 g puff pastry', '12 jarred or vac-packed chesntnuts , roasted and peeled', '2 sprigs of fresh sage , leaves picked', '1 free-range egg , beaten']",Turkish
https://www.jamieoliver.com/recipes/vegetables-recipes/tunisian-brik/,Tunisian brik,"['2 medium sweet potatoes', '1½ teaspoons coriander seeds', '2 dried red chillies', '½ teaspoon ground cinnamon , plus a little extra', 'sea salt', 'freshly ground black pepper', '2 spring onions , trimmed and finely chopped', '1 large free-range egg , beaten', '150 g butter', '6 sheets filo pastry', '1 red onion , finely sliced', '1 bunch fresh watercress', '1 bunch fresh mint , leaves picked', '1 bunch fresh flat-leaf parsley , leaves picked', '4 tablespoons fat-free natural yoghurt', '3 lemons , 1 juiced, 2 cut in half', 'extra virgin olive oil', '1 pinch ground cumin']",Unknown
https://www.jamieoliver.com/recipes/pork-recipes/toad-in-the-hole/,Toad in the hole,"['sunflower oil', '8 higher-welfare sausages', '4 sprigs of fresh rosemary', '2 large red onions', '2 cloves of garlic', '2 knobs of unsalted butter', '6 tablespoons balsamic vinegar', '1 level tablespoon vegetable stock powder or 1 organic vegetable stock cube', 'BATTER', '285 ml milk', '115 g plain flour', '3 large free-range eggs']",British
https://www.jamieoliver.com/recipes/rice-recipes/three-cheese-risotto/,Three cheese risotto,"['1 litre organic chicken or vegetable stock , hot', '1 tablespoon olive oil', '2 medium onions , peeled and finely chopped', '2 cloves garlic , peeled and finely chopped', '3 sticks celery , trimmed and finely chopped', '400 g risotto rice', '2 glasses dry white wine', 'sea salt', 'freshly ground black pepper', '75 g Appenzeller or Gruyere cheese , roughly chopped', '75 g Taleggio cheese , roughly chopped', '1 knob butter', '40 g Parmesan cheese , freshly grated']",Italian
https://www.jamieoliver.com/recipes/vegetables-recipes/the-real-mushroom-soup/,The real mushroom soup,"['1 small handful dried porcini', 'olive oil', '600 g mixed fresh wild mushrooms (chanterelles, girolles, trompettes de mort, shiitake, oyster) , clean and sliced', '2 cloves garlic , peeled and finely sliced', '1 red onion , peeled and finely chopped', '1 handful fresh thyme , leaves picked', 'sea salt', 'freshly ground black pepper', '1 litre organic chicken or vegetable stock', '1 handful fresh flat-leaf parsley , leaves picked and roughly chopped', '1 tablespoon mascarpone cheese', '1 lemon', 'truffle oil , optional']",French
https://www.jamieoliver.com/recipes/fish-recipes/the-nicest-tray-baked-lemon-sole/,The nicest tray-baked lemon sole,"['1 bunch spring onions , trimmed and finely sliced', '1 tablespoon balsamic vinegar', 'sea salt', 'freshly ground black pepper', '2 lemons , zest of, halved', 'extra virgin olive oil', '1 handful black olives , destoned and chopped', '1 handful fresh flat-leaf parsley , finely chopped', '4 whole lemon soles , from sustainable sources, ask your fishmonger', '2 handfuls red and yellow cherry tomatoes , halved', '4 cloves garlic , peeled and finely sliced', '1 handful fresh oregano or basil , leaves picked']",French
https://www.jamieoliver.com/recipes/turkey-recipes/the-best-turkey-in-the-world/,The best turkey in the world,"['6.5-8 kg higher-welfare turkey', 'flavoured butter', '2-4 clementines', 'a few sprigs of fresh herbs', '1 sprig of fresh rosemary', '2-3 carrots 3 onions , peeled 2 sticks celery', '2-3 carrots', '3 onions , peeled', '2 sticks celery']",American
https://www.jamieoliver.com/recipes/fish-recipes/the-best-tuna-meatballs-le-migliori-polpette-di-tonno/,The best tuna meatballs (Le migliori polpette di tonno),"['for the tomato sauce', 'olive oil', '1 small onion , peeled and finely chopped', '4 cloves garlic , peeled and finely sliced', '1 teaspoon dried oregano', '2 x 400 g good-quality tinned plum tomatoes', 'sea salt', 'freshly ground black pepper', 'red wine vinegar', '1 small bunch fresh flat-leaf parsley , leaves picked and roughly chopped', 'for the meatballs', '400 g tuna , from sustainable sources, ask your fishmonger', 'olive oil', '55 g pine nuts', '1 level teaspoon ground cinnamon', 'sea salt', 'freshly ground black pepper', '1 teaspoon dried oregano', '1 handful fresh flat-leaf parsley , chopped', '100 g stale breadcrumbs', '25 g Parmesan , freshly grated', '2 free-range eggs', '1 lemon']",Italian
https://www.jamieoliver.com/recipes/fish-recipes/the-best-tuna-burger/,The best tuna burger,"['1 sprig of fresh basil', '1 sprig of fresh mint', '4 spring onions', '1 fresh red chilli', '1 lemon', '600 g fresh tuna steak , from sustainable sources', '1 pinch of ground coriander', 'olive oil', '½ a round lettuce', '1 handful of rocket leaves', '2 ripe tomatoes', '4 ciabatta rolls or burger buns', 'tomato ketchup or salsa verde']",American
https://www.jamieoliver.com/recipes/turkey-recipes/the-best-roast-turkey-christmas-or-any-time/,The best roast turkey - Christmas or any time,"['1 sprig of fresh sage', '12 strips higher-welfare pancetta or thinly sliced streaky bacon', '1 bulb garlic', '4 medium red onions', '2 sticks celery', '1 big handful of breadcrumbs', '1 handful of dried apricots', '300 g higher-welfare minced pork', '1 lemon', '1 pinch of grated nutmeg', '1 large free-range egg', '12 small sprigs of fresh rosemary , plus a few extra', '4-4.5 kg higher-welfare turkey , at room temperature', '2 carrots', '1 large orange', 'olive oil', '2 tablespoons plain flour', '1.1 litres organic chicken or vegetable stock']",American
https://www.jamieoliver.com/recipes/pork-recipes/the-best-pork-chops-with-fresh-bay-salt-crackling-and-squashed-purple-potatoes/,"The best pork chops with fresh bay salt, crackling and squashed purple potatoes","['1 kg purple or Desirée potatoes , peeled and halved', 'sea salt', 'freshly ground black pepper', '4 higher-welfare pork chops , skin removed but kept', 'extra virgin olive oil', '1 small handful fresh thyme , leaves picked', '1 teaspoon fennel seeds', '10 bay leaves', '285 ml cider', '1 tablespoon wholegrain mustard', '4 tablespoons low fat crème fraîche', '1 knob butter']",American
https://www.jamieoliver.com/recipes/pasta-recipes/the-best-pasta-salad/,The best pasta salad,"['310 g small shell-shaped pasta', '3 cloves garlic', '255 g yellow cherry tomatoes', '255 g red cherry tomatoes', '1 handful black olives , pitted', '2 tablespoons fresh chives', '1 handful fresh basil', '½ cucumber', '4 tablespoons white wine vinegar , or to taste', '7 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",Italian
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-baked-pumpkin/,The best baked pumpkin,"['1 pumpkin , about 1kg', '2 cloves garlic , peeled', 'olive oil', '1 red onion , peeled and finely chopped', '1 small handful black olives , stoned and chopped', '2 sprigs of fresh rosemary , leaves finely chopped', '1 dried chilli', 'sea salt', 'freshly ground black pepper', '½ teaspoon ground nutmeg', '½ teaspoon ground cinnamon', '50 g basmati rice , washed and drained', '75 g dried cranberries', '50 g shelled pistachio nuts', '1 tangerine , zest of', '200 ml organic vegetable stock']",American
